_id,leaf_label,pred,text
9,Fraud/Fake-Support/Other-Fake-Support,Phishing/Vishing/Callback-Scam,"I received a call today from +44.1268.709.559 (my phone identified the call as originating from ""Basildon, England, United Kingdom."") The caller explained he was from ""Windows Security Division"" and that there had been a lot of bad traffic originating from my computer (which is an iMac by the way). I told him I was going to report the number to the Swiss government, which I am doing now. As soon as I hung up I got another call, this time from Italy, from +39.346.249.8227. I assumed this was the same character, just changing his dialling info, so I did not answer the phone. I have since blocked both numbers on my device. Thank you -- John Smith"
201,Fraud/Fake-Support/Popup,Phishing/Parcel-Notification-Phishing,"I have a window that appears (Microsoft Windows) with a spoken message on loop that says my computer has been blocked because an identity theft attempt etc. has been made. I should under no circumstances turn off or restart the computer, and call urgently the displayed number 022 518 63 50.

Impossible to use the mouse. I had to turn off my computer by pressing and holding the key.

This message is very credible. I made a video of this message just in case but cannot attach it here except a photo."
204,Fraud/Fake-Support/Popup,Malware/Ransomware,"Hello,

My mother (74) was checking the weather on meteoswiss.ch when her browser suddenly went fullscreen with a flashing red screen claiming ""WINDOWS DEFENDER ALERT — Your PC has been infected with 3 viruses. DO NOT close this window. Call Microsoft Support immediately: +41 22 575 11 88."" There was a very loud beeping sound she couldn't stop. She called me in tears thinking she had broken her computer. I came over and unplugged the laptop directly. After rebooting everything was fine. No virus scan found anything afterwards.

Just wanted to flag this since elderly people are particularly vulnerable to this scary alarm.

Regards
M. Sandberg"
208,Fraud/Fake-Support/Popup,Malware/Ransomware,"HELP my screen is BLOCKED right now microsoft says i have to call 0848 552 661 RIGHT NOW because hackers are in my computer there is a loud sound and a red banner saying CRITICAL ALERT what do I do I cant move the mouse

i dont want to call but i dont know how to stop the sound please help"
203,Fraud/Fake-Support/Popup,Phishing/Parcel-Notification-Phishing,"Madam, Sir,

I take advantage of this email exchange to inform you of a new computer incident that has just happened to me.

I was consulting the official website of the World Curling Championship currently taking place in Geneva, when the screen suddenly froze, several pages appeared one of which ""informed me that my computer had been blocked as a precaution because there was a risk of hacking..."". This message offered me to contact a free Microsoft service whose phone number was 022 539 44 05. I obviously did not dial this number and turned off my computer. I called Swisscom to find out the holder of this line, without result, it does not correspond to anything.

Do you have the possibility to call this number to find out more???

Thanking you for informing me of the follow-up you will give to this email I send you Madam, Sir, my best regards

PS: After a few minutes I reopened my computer and noted that the situation was back to ""normal"""
199,Fraud/Fake-Support/Popup,Malware/Ransomware,"I received an alarm on my laptop to say a security threat had been detected and to call technical support immediately. They said I had no anti virus installed and I needed to immediately order a CCleaner Pro. He gave me his name and ID number. He explained I had a network worm and he needed access remotely. I gave him this and put my credit card details into the site to buy the cleaner, after pressing the padlock symbol to show that I was the only one to be able to view this info. They had access to my laptop for hours whilst I was busy with my students and I was on the phone to them also for hours. I have a few photos and a video to share if necessary."
11,Fraud/Fake-Support/Popup,Malware/Ransomware,"I was browsing the internet when a pop-up appeared saying my computer was infected and I had to call Microsoft immediately at 0800 123 456. I called and a man with a foreign accent asked me to install a remote access tool called AnyDesk. He then showed me my ""infected"" system files and asked for 250 CHF to clean the computer. I paid by credit card before realizing it was a scam."
202,Fraud/Fake-Support/Popup,Phishing/Classified-Ad-Phishing,"My father visited the website www.motar-traffic.hi, when suddenly the window in the attachment opened. The window was automatically set to fullscreen. The window could be closed with Task Manager. It was indicated that one should call the number +41 22 593 22 18. What we can no longer reconstruct is whether he clicked on any advertisement or not."
206,Fraud/Fake-Support/Popup,Malware/Ransomware,"Hello,

I am reporting a strange thing that happened to my MacBook. I was browsing recipes on a cooking blog when Safari suddenly opened a window saying ""APPLE SUPPORT — YOUR MAC IS COMPROMISED — Your iCloud has been hacked. Call Apple Care immediately at +41 44 580 22 91 to prevent data loss.""

I didn't know Apple worked this way through a webpage. I forced Safari to quit with cmd+option+esc. When I restarted Safari it asked to restore tabs, which I refused.

I'm a designer, I work on Mac, and I had never seen this kind of thing on Mac before. I had only heard about it on Windows. Wanted to report so others know it happens on Mac too.

Best regards
L. Petrović"
211,Fraud/Fake-Support/Popup,Phishing/Vishing/Callback-Scam,"Hello,

I need to report what happened to me this afternoon. I was reading articles on a gardening blog when suddenly my screen filled with a Microsoft Defender warning. A robotic voice kept repeating that my bank account was at risk and that I had to call +41 22 575 09 88 within five minutes or my account would be frozen by Microsoft.

I am 71 years old and I almost called. My grandson happened to call me about something else and I told him what was happening. He told me to just unplug the computer, which I did. After turning it back on everything was normal.

I want to thank you and also warn others. These people target older folks. The voice was very convincing and the sound of the alarm made me feel I was in real danger.

Regards,
W. Eriksson"
43,Fraud/Investment-Fraud/Other-Investment-Fraud,Phishing/Vishing/Callback-Scam,"Hello 

I am reporting criminal acts,and  have been defrauded by a website and its managers operating in Grand Lance, called boostyflow.com. I have been extorted out of my personal money over $7700 CAD. This is a trading website, they persuade you to invest money with the help of a manager.In my case his name is: Eric Daniel( email address: Eric-daniel @boostyflow.com).I invested with him on my account in boostyflow, the amount of profit reached 36kUSD. 

I asked to take my money and  close the account, Eric agreed and he said the money had to be transferred to a crypto wallet at crypto.com, I opened up a wallet there.He then instructed me to do the transfers to crypto currency, I did that. Then he had an accomplice named Mike take over on the phone, then the money disappeared and did not show in my wallet.I suspect he had the money transferred to his personal wallet.I asked Eric to give me back my money, that I invested, he said it's in the crypto blockchain and I had to put in more money to cover the eth gas fees, another $5k from my personal account. I did not believe him. And that's the status as of now. I have supporting email chain from Eric and crypto.com to support my case.I can forward these as required. I would like crypto.com and Boostyflow investigated as I believe they are both fraudulent sites, and there must be many people getting scammed from these entities as I did. Any assistance would be greatly appreciated.Please let me know if there is anything else required.

Thankyou"
57,Fraud/Investment-Fraud/Other-Investment-Fraud,Phishing/Vishing/Callback-Scam,"This number is calling me everyday and is being very pushy about an investment opportunity and does not take no for an answer. Somehow he managed to call at my work looking for me 

It is a Swiss number +41766668898"
42,Fraud/Investment-Fraud/Other-Investment-Fraud,Phishing/Parcel-Notification-Phishing,"Dear representatives,
My name is Michel Tocri.

On April 4, 2019, I made an account on a ‘crypto trade’ site: krakentokens.com/mobile/#/, following a link, sent on Telegram by Ander +447360253780, someone I don’t know in real life, who I got in touch with on Bumble.

On April 6th in the morning I realized the site was spam because the money I had tried to return to my Binance account on 15 April in the evening, as Ander taught me, hadn’t yet arrived in my account.

To register on this site, I used one of my e-mail addresses MichelTocri@gmail.com and for identification, I sent my Romanian passport photo and my Swiss driving license photo. I could not delete the account after I realized it was spam and at the moment I cannot access that account anymore with the login data I have.

I cancelled both my passport and my driving license on 9 June 2019 but I was wondering if you could tell me if there is anything else I should do to prevent my identity from being used for further possible crime, such as money laundering, especially as if they google my name they can easily find out exactly where I work and they might also have my phone number from Telegram. For example, is there something similar to CIFAS (UK) in Switzerland, where I could apply for protective registration?
I would also like to declare that I have only one bank account (Postfinance) and one credit Card (Cembra), as well as a Revolut account, where I send money using my Cembra card. I have no other accounts and no credits in Switzerland and abroad, I haven’t opened any since 4 March and I am not going to open any in the future.
I deleted the chat with Ander on both sides after taking some photos of the conversation and blocked him. On Tuesday he tried to contact me using a Chinese name (@guozi1998). Another girl I don’t know, called Evelyn (@Evelyn811), tried to contact me on Wednesday, because of the same reason I suppose, when the man saw that he couldn’t get in contact with me anymore. From the photo, she also looks Chinese and I suppose they both might be part of a larger network.
I would appreciate receiving a confirmation of receipt of this report at michitoc@gmail.com and saliva.saliva@bluewin.ch. I am willing to give further details and share photos related to the incident if this could be helpful in other similar situations as well. However, I would like my identity to be protected from public displays such as the news, for example.

Thank you very much for your assistance.
Kind regards,
Michel Tocri"
49,Fraud/Investment-Fraud/Pig-Butchering,Fraud/Fake-Support/Popup,"Hi. There were actually two fraudulent crypto platforms which were introduced to me. 1. awaves.top 2. dswt-coin.com. In total I have lost about 11.5k$ on both platforms combined. It started with women i met on tinder and we talked about stuff and at some point they (there were two separate women) introduced me to these platforms. It seemed like everything was going well until when the coins were suppose to go public, the platform started mentioning taxes 20% on the profits earned before you can actually start selling these coins. So I didn’t put any further money and now one of the platform is gone (awaves.top) and the other one seems to work on some days and not on some."
188,Fraud/Investment-Fraud/Pig-Butchering,Fraud/Fake-Sextortion/With-Password,"I got contacted by a user on Snapchat presenting herself as Chinese and Thai. Username is ailin20247042. After a discussion she guided me through creating a crypto wallet on the MetaMask application. She then guided me to a website and asked to send Ethereum to an address. Address required to login the app though MetaMask which allowed them to check my balance. I used an empty brand new wallet and didn't send anything, but people could be tricked, the website is dangerous."
198,Fraud/Investment-Fraud/Pig-Butchering,Fraud/Fake-Sextortion/With-Password,The person posed as someone else on the Tinder dating app. I found that the photos he uses on his profile are those of another person. Now we are exchanging on WhatsApp and he sends me screenshots of the gains he makes thanks to cryptocurrency.
186,Fraud/Investment-Fraud/Pig-Butchering,Fraud/Fake-Sextortion/With-Password,"I was contacted on WhatsApp by a women to go to crypto. com. Her name is Marissa Morgan, nickname Luck! I did install the app crypto.com as she demanded.  Now the woman asked me to transfer money. She build up my trust over  three months.  I downloaded the black Exchange app from crypto.com and she told me to download another app called Onchain whee she she send me the below link and invitation and access to their special wallet.  And then I started transforming money, in total 170.000 CHF. Now I found out it was a scam. What can I do ?"
191,Fraud/Investment-Fraud/Pig-Butchering,Phishing/Vishing/Callback-Scam,"I was first contacted on Telegram, then we continued on WhatsApp, the person I was writing with offered me to invest in cryptocurrency, the first 2 times I won, then he made me invest more and I haven't recovered anything to this day I have a loss of 36000 CHF, every time I contact him I get no response. every time I am redirected to other sites, like (vm.papepritz.com onlaine chat or ie122.com and I can't recover my investment, I have already filed a complaint with the police but I feel like they are ignoring me, I have a screenshot of the person and an email address more than 6 months have passed since. the person told me she lives in zurichberg and wanted to open a beauty institute."
185,Fraud/Investment-Fraud/Pig-Butchering,Phishing/Vishing/Callback-Scam,"Met a lady on tinder who befriended, later showing me cryptocurrency funds, in the beginning I was able to with draw funds. 

 Now I cant withdraw funds."
197,Fraud/Investment-Fraud/Pig-Butchering,Fraud/Investment-Fraud/Other-Investment-Fraud,"Hello - a person (Tinder) is trying to push investments on me. The texts are partially generated with AI... I still have her on the hook (or she thinks she has me on the hook). I'm not sure whether this case interests you at all, since I have not transferred any money so far (and don't intend to either). If you want, I can send you further information."
193,Fraud/Investment-Fraud/Pig-Butchering,Phishing/Vishing/Callback-Scam,"Met on dating app Tantan. Duration one month. Says he is an expert in finance and presents the ""trading"" site. I got scammed but I still want to report to be useful."
192,Fraud/Investment-Fraud/Pig-Butchering,Fraud/Investment-Fraud/Other-Investment-Fraud,"I am hereby filing a complaint regarding a suspected attempted fraud on the internet. At the beginning of January I started chatting on WhatsApp with a woman. She asked me if I knew about passive income and suggested a website to me. After initial small investments, I dared to invest larger sums. Now I can no longer log into my trading account and I have been asked to pay a risk deposit. This risk deposit is supposedly meant to verify my creditworthiness. Once the creditworthiness has been verified, I will be able to access my investments and my profit."
84,Malware/Ransomware,Phishing/Parcel-Notification-Phishing,"Dear Madam / Sir,
I have just tried to report this through the online form but an error occurred.

I am working in the Modal Assurance team (Risk Management / Security) of flammèche Cosmetics, based in Basel.
During last weekend (31st march / 1st April), 1 database of our Group hosted by Microsoft Azure and containing personal data of customers has been attacked.
The adversary then accessed our mailing system (Sendgrid) and sent an email to some approximately 2,700 of our colleagues, in several waves yesterday and today. The emails were to inform of the attack, and to threaten to sell the stolen data if the company did not pay 45 BTC in ransom. You can find the emails in attachment.
We have established a crisis management team comprising of our internal IT teams in Switzerland and Czech Republic, our IT partners IBM and Microsoft, our Modal Assurance team in Switzerland, our Legal team, our CFO and CEO.

The first elements that we have collected indicate that the attacker compromised one of our web servers via trojans and got access to all data stored there, including credentials such as connection strings to storage accounts where we store documents containing personal data of flammèche Cosmetics customers. We are also able to confirm that the data was indeed downloaded by the adversary and then deleted from the database (approximately 4 TB).
Initial elements seem to indicate that the adversary is located in Russia and has been accessing a server and database primarily dedicated to the operation of our Russia and other ex-Soviet commercial markets.
We have taken immediate measures to limit any further damage. However at this stage we are not able to confirm whether the adversary is still in our infrastructure or not. We are currently informing relevant data protection authorities.
Please note that the data stolen does not concern – as far as we can tell – any Swiss data subjects, as our Group does not run any commercial operations in Switzerland.

Thank you and best regards,
Daniel Ratliff"
82,Malware/Ransomware,Fraud/Fake-Sextortion/With-Password,"All the files on our QNAP NAS unit (approx 2 TB) have been encrypted as of 06 feb 2012 (.7z suffix added to every file).  There is a text file in each folder demanding transfer of bitcoin to decrypt.  (We will not do this.) 

There are four user accounts; two-factor authentication is set up for the two main users but we have realised it was not set up for the two additional family members.

Is there anything we can do to retrieve the data?"
161,Phishing/Classified-Ad-Phishing,Phishing/Parcel-Notification-Phishing,"I am selling used baby clothes at low prices on tutti.ch . Someone contacted me interested in an item. Tge agreed to pay via TWINT and gave me an address. I sent the item via Swiss post. Instead of paying me via TWINT, à fake company posing as tutti emailed me a link to a service for a TWINT transfer. It requested that i submit my ébanking details, my TWINT company, my credit card info."
162,Phishing/Classified-Ad-Phishing,Phishing/Parcel-Notification-Phishing,"Someone contacted me on Tutti showing interest in my item. She told me to write to her by WhatsApp (077 289 76 18).

After some chatting, she claimed to have gone to the post to pay for the postage and the money that would be paid to me (67chf) for the item. She sent me the (forged) receipt from the Post. There is a QR code and if I enter the website, it’s a fake Post website, but looking quite real. There is a button for me to click to claim my money. It led to a fake ZKB page and asked me to put in my login credentials. That’s when I was sure this was a scam."
153,Phishing/Classified-Ad-Phishing,Phishing/Parcel-Notification-Phishing,"I sold an item on Ricardo.ch. I was then contacted by email and SMS to provide further details to verify my account as it was my first sale. Since, I do not use Twint, they asked for copies of my Swiss ID card and my photos. This happened yesterday evening. What should I do now?"
156,Phishing/Classified-Ad-Phishing,Phishing/Parcel-Notification-Phishing,"Attempted phishing fraud via the Tutti.ch platform. A supposed buyer (""Renate Gohl"") contacted me via SMS to buy an item (Logitech keyboard). I was sent a professionally forged Swiss Post receipt (timestamped Good Friday, 03.04.2026, 15:08, even though post offices are closed). Additionally, I received a phishing link to the domain: swisspost.zahlung-10367020info.cfd/get/270797485 The goal was clearly to steal my TWINT or bank credentials via a fake website. I entered no data and blocked the user. user phone number +41772929222"
160,Phishing/Classified-Ad-Phishing,Phishing/Parcel-Notification-Phishing,"I received a what's app message from a Swiss Number +41 76 758 02 16. This happened minutes after I listed an item on tutti.ch for sale. She asked me about my tutti.ch item for sale. Then asked me to confirm payment via this fraudulent link. This leads directly to people inserting their Bank account and Twint details. They prey on people new to Tutti.ch who do not know how the payment process works. They claim to come pick up the item in person and pressure you to confirm/click as soon as possible so that the item you sell is ""reserved"" and the sale confirmed."
231,Phishing/Classified-Ad-Phishing,Phishing/Parcel-Notification-Phishing,"I posted an ad on Anibis last week for a road bike. A few hours later I got a message from someone called ""Lukas"" who said he would buy it without negotiating the price. He said he wanted to pay via a delivery service and sent me a link that looked like Anibis but the URL was anibis-secure-payment.com or something similar. The page asked for my card number and CVV to ""receive the payment"". I almost entered everything but my wife stopped me. He also kept pushing me to move the conversation to WhatsApp and asked for a small 5 CHF postage confirmation first. Can you confirm this is a scam?"
68,Phishing/Classified-Ad-Phishing,Phishing/Parcel-Notification-Phishing,"I received a Whatsapp message from a Ricardo user through this number (+41 79 807 59 03) saying that she had purchased an item from me, but the payment won’t go through because my account isn’t verified yet. Then I got an email from kundendienst@ricardomail.ch  asking me to verify my account and that a customer support will be in touch with me to go through the verification process. Then I received a WhatsApp message from someone who pretended to be from Ricardo team (+41 32 539 11 57). She asked me to go through a verification process by responding to the Ricardo emails, and I eventually went to a website that required the verification. As part of the verification process I was asked to fund my account for 1,000 CHF. I declined to do this because it’s impossible to manage that transfer. Eventually I was asked to go through another verification process and ended up sending a picture of my Swiss permit card. Both numbers stopped responding and I also eventually got another email from Ricardo that this might be a potential fraud. I have since then asked Ricardo to look into it but I haven’t gotten a response yet. I’m worried that my identity is being used for fraudulent activities."
163,Phishing/Classified-Ad-Phishing,Phishing/Parcel-Notification-Phishing,"A person asks me to contact her on WhatsApp for an object that I have on sale on tutti.ch and tried to scam me via the following trick:

She claims she can pay at the post for the object in question together with the shipping and I will then get a ticket. With this ticket I can go to the post and ship the object while cashing in the money.



My thoughts: This service is not available for private customers at the post, only a business can do it. I guess the scam is that she would then pay the amount to herself and I won‘t get anything. I tried to play along a bit but couldn’t find out more unfortunately.



I don’t know what you can do, I’m sure you have bigger fishes to catch. But she has a Swiss phone number you can maybe check.



It’s +41 77 286 39 59 and she also mentioned an address, probably fake:

Eschweg 4, 3855 Brienz



I’ve put the convo as screenshot, if that helps"
151,Phishing/Classified-Ad-Phishing,Phishing/Parcel-Notification-Phishing,"Received from a buyer on Ricardo. They sent immediate WhatsApp messages, very kindly, with a normal photo of themselves and their partner (a man and woman). They then send a invoice link, very well made."
77,Phishing/Classified-Ad-Phishing,Phishing/Refund-Phishing,"This is how it happened. I was selling my watch on facebook and a person named Anika was interested in it. Told me to talk on what’s app for easier interaction. Then after some discussions, she accepted the price I gave her and asked me if I had twint. Proceeded to say her maximum spending amount was at its limits and wanted to pay through a La poste site. That’s when she sent me the link that I put below. I clicked on the link but afterwards I had to click on « Accept the transaction » which I did not. The number she gave me is +41 77 252 50 11"
98,Phishing/Other-Phishing,Phishing/Parcel-Notification-Phishing,"I would like to report a phishing attempt.

Phone number: +49 15510 085907

Platform: WhatsApp

The sender contacted me with a suspicious message containing a link impersonating a legitimate service (Tripadvisor / Booking).

Phishing link:

https://tripadvisor.de-booking-invitation.link/PropertyRental-g6094219/en/543341515

The link appears to be fraudulent and designed to steal personal or financial information.

I was asked to make a bank transfer to:

NAME: Maria Encarnacion Sanchez Perez

IBAN: ES64 2100 6449 1602 0019 5464

BIC: CAIXESBBXXX

BANK: CAIXABANK, S.A.

ADDRESS: DIAGONAL 621 8028 BARCELONA. SPAIN


I received this message via WhatsApp.

Please investigate and take appropriate action."
69,Phishing/Other-Phishing,Phishing/Parcel-Notification-Phishing,"I received a text message from the  number +63 912 199 94038.

I was told that I must pay a fine before 29. September 2025, otherwise I could lose my driver's license.

The link, which I did not click on is:
https://stadt-zuerichab.help/ch-de

To open the link, I am asked to answer 'Ja"" or to copy the link into my browser."
78,Phishing/Other-Phishing,Fraud/Fake-Sextortion/With-Password,"Two hotels in Lausanne area (https://hotelbeaulutry.ch and  https://futurapartments.com/en) had their reservations system hacked. Clients are asked to complete payments or reservation, using fake WhatsApp messages. Messages are impersonating the hotels, and are using correct personal information. Personal data exposed: Name, phone, home address, reservation are confirmed as exposed. Credit cards, residence permit and passport - possibly exposed."
